district_code,district_name,block_code,block_name,udise,name,management,category,type
1601,WEST TRIPURA ,160103,DUKLI ,16010300904,ANANDA NAGAR H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010300905,NAGICHARA DASPARA J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010300906,DASARATH DEB (A) UCHHA VIDYALAYA,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010300910,BIPLABI KSHUDIRAM JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010300911,DR. B.R AMBEDKAR ENG. MODEL SCHOOL  (HS) (Residential),11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010300912,MALAYNAGAR JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010300913,RAMRAHIM PARA J. B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010300914,RAMUNNY J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301002,SRINAGAR KABI SUKANTA HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301003,NILPURNA  KALAI COL. SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301004,KUMARIA PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301005,HARI RAI PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301007,HARUNG PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301009,BRAJALAL S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301011,KALIDAS  PARA COLONY J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301012,MUSRAI PARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010301013,GANGARAM PARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160103,DUKLI ,16010303601,NRIPEN CHAKRABORTY MEM ENG MED SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800101,MATAI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800105,SIMNA CHARRA S.B.SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800106,PUTIA BIL J.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800108,PURATAN SIMNA B.P. J.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800109,PATTABIL J.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800112,SIMNA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800114,KRISHNAPUR T.E JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800201,BAIRAGI MARA J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800203,MEGHLI BAND PART J.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800204,PURBA COLONEY J.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800205,ISHANPUR H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800209,KATLAMARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800301,BAISH CARD J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800401,MANTALA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800402,SASHADHAR BIKRAM J.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800403,NARENDRAPUR T/E SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800501,KALAGACHIA H.S SCHOOL,11-State Govt. Managed,7 - Upper Pr. and Secondary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800502,HATI CHARRA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800503,SIDHAI J.B.SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800504,KALACHARA TEA ESTATE JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800601,BIJOYNAGAR S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800705,TARAPUR H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800709,MOHANPUR TEA GARDEN J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800912,NOAGAON J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010800913,TAKKARNAGAR J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801001,KALIKAMURA J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801002,MUKTA DWAR J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801003,CHHECHHURIA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801004,KALKALIA  HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801005,GOPALNAGAR T.E S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801006,HARINA KHOLA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801007,GOPALNAGAR HS,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801008,KALKALIA TEA ESTATE J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801108,RANGACHHARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801201,BAJALGHAT (HARIJAN) J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801202,BRAHMAN PUSKARINI J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801203,FATIKCHHARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801204,PM-SHRI-KAMALGHAT H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801206,FATIK CHARRA T.E. S.B.SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801207,BAJALGHAT HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801208,LAXMAN SHING MURA  J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801209,BHATI FATIKCHHARA S/T PARA J.B,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801211,HARINAKHALA SHIL PARA JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801212,FATIKCHHERA COLONY JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160108,MOHANPUR ,16010801213,FATIK CHHARA ENGLISH MEDIUM H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900101,RADHA KRISHNA PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900103,ISWAN CHOW. PARA S.B.SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900105,KATACHHARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900106,KATACHHARA KRISHNAPUR J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900201,SARAT CHOW PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900203,DALDALI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900204,BALURGANG ENG. MED.  J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900209,HARICHARAN PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900302,GANGADHAN CHOW J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900303,KAKRACHHARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900305,DAROGA MURA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900501,BALUACHHARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900502,NABIN CHOW PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900503,RAMSANKAR PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900504,SHANKALA MODEL SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900505,CHANDICHHARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900506,NALICHABARI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900507,AMGACHIA J.B.SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900508,MATIYABARI S.B.SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900510,PM SHRI-AKHALIACHERRA ENGLISH MEDIUM H.S SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900512,MOHAN  SARDAR PARA J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900602,DUGRAIKAMI M.B. SB (GATHA BILL BP),11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900603,SACHIA BARI MODEL J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900604,BHARAT CH. PARA  J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900605,PAKUABARI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900606,GAYAMANI PARA ENGLISH MEDIUM JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900607,MOHAN BARI RESIDENTIAL SB ENG. MED.  SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,1-Boys
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900701,BACHAIBARI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900702,BELFUNG BARI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900703,UJAN HEZAMARA  J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900705,DASHERGHAT J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900801,DAKSHIN DASH GARIA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900901,BARAPUKUR SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010900902,SUBAL SHING PARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901001,ISRANGBARI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901002,TWISASWKAMBUK SB (KAMBUK CHARA),11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901003,HAREPKATAR J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901101,MAYUNGTUKU D.S.P J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901102,BALUABARI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901103,SURENDRA NAGAR ENG.MED.  SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901104,BARGATHA S.B.SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901201,JOYCHANDRA D/BARMA PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901202,RAMSADHU PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901204,TOUKMA-KOKWRO (TAMAKARI) HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901205,BELMURA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901207,RAMDAYAL THAKUR  J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901208,TAMAKARI RAM JUDHA PARA J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901209,RADHANAGAR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901212,TWISA KALOK J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901213,GAYAMPHANG J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901214,KHUMTAYA GIRLS' SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901215,TWICHAKMA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901302,BARKATHALIA H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901303,MADHUDAS PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901306,NAFURAI SARDAR PARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901307,CHANDPUR COL. J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901401,BARGACHIA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901403,SUBALGARH  SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901404,DEBRAI (BSP) S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901407,BAIRAGIKAMI J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901408,CHANDPUR HS SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901409,SONAI ENGLISH MEDIUM  J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901410,JHILIKMA HATHAI JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901412,DASHA PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901413,UABWSA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901414,KHAMPAR PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901502,DAIKHALA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901601,GAJAKAMI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901603,HALONG SIKI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901801,MACHARAI (MUSRAI) PARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010901901,NOAGAON TAIRAJ KAMI HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160109,HEZAMARA ,16010902001,TWISA MUNG KWRUI J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000802,KRISHNA NAGAR TARUN S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000804,PM SHRI - WEST RANIR GAON S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000805,BHAGABAN KOBRA PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000808,BRAJANAGAR ENGLISH MEDIUM CLASS XII SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000809,PM-SHRI-RANIRGAON ENG. MED. CLASS XII SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000810,MAJLISHPUR(MADHABKAMI) J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000812,UTTAR DAS PARA J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000814,BRAHMATILLA JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000819,KAWABAN COL. J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000820,MAKHUMAIKAMI HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000901,BARJALA BINAPANI HS SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000903,BANKIM NAGAR SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000909,BIRENDRA NAGAR H/S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011000910,CHOUDHURY BARI HIGHER SECONDARY SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001002,BISRAMBARI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001003,MANDAI TILLA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001004,NAGRAI BARI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160111,MANDAI ,16011001006,RASIRAM S/P NOABADI JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001007,SACHINDRA NAGAR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001008,SANGHATI VIDYAMANDIR ENG.MED. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001101,NARENDRA SARDAR PARA SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001102,JOYNAGAR S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001104,SOUTH JOYNAGAR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001105,KALYAN THAKUR PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001106,JOYNAGAR ALONGA D/B JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001107,KALABAGAN JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001212,NETAJI COLONY J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001214,KALACHAND KOBRA PARA JB SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001902,SOUTH MAHESHPUR SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001912,KAITAIRA BARI J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001914,DURGA NAGAR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1601,WEST TRIPURA ,160110,JIRANIA ,16011001915,KOBRA KHAMAR H/S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
